nbCaseTotal;nbCaseI;nbCaseJ;probaPuit;nbPuit;nbFlecheInitial;scoreInitial;etatJeuFinal;nbTours;scoreFinal;nbCaseVisitee;wumpusMort;nbMouvement;nbMouvementBloque;nbTir;nbRamasse;nbAbandon;tempsMoyenObservationIA;tempsMoyenDecisionIA;
100;10;10;0.1;9;1;50;GAGNE;97;5;75;0;95;0;0;1;0;0.0;0.0;
100;10;10;0.1;10;1;50;PERDU;5;-13;4;0;4;0;0;0;0;0.0;0.0;
100;10;10;0.1;14;1;50;PERDU;82;-90;60;0;81;0;0;0;0;0.0;0.0;
100;10;10;0.1;19;1;50;PERDU;2;-10;1;0;1;0;0;0;0;0.0;0.0;
100;10;10;0.1;11;1;50;PERDU;0;0;7;0;11;0;0;0;1;0.0;0.0;
100;10;10;0.1;6;1;50;GAGNE;12;90;9;0;10;0;0;1;0;0.0;0.0;
100;10;10;0.1;14;1;50;GAGNE;8;94;5;0;6;0;0;1;0;0.0;0.0;
100;10;10;0.1;9;1;50;GAGNE;70;32;50;0;68;0;0;1;0;0.0;0.0;
100;10;10;0.1;14;1;50;PERDU;18;-26;14;0;17;0;0;0;0;0.0;0.0;
100;10;10;0.1;3;1;50;PERDU;2;-10;1;0;1;0;0;0;0;0.0;0.0;
100;10;10;0.1;8;1;50;PERDU;3;-11;2;0;2;0;0;0;0;0.0;0.0;
100;10;10;0.1;5;1;50;GAGNE;116;-14;88;0;114;0;0;1;0;0.0;0.0;
100;10;10;0.1;9;1;50;GAGNE;66;36;51;0;64;0;0;1;0;0.0;0.0;
100;10;10;0.1;6;1;50;GAGNE;17;85;13;0;15;0;0;1;0;0.0;0.0;
100;10;10;0.1;10;1;50;PERDU;27;-35;17;0;26;0;0;0;0;0.0;0.0;
100;10;10;0.1;9;1;50;PERDU;46;-54;28;0;45;0;0;0;0;0.0;0.0;
100;10;10;0.1;2;1;50;GAGNE;42;60;36;0;40;0;0;1;0;0.0;0.0;
100;10;10;0.1;5;1;50;GAGNE;104;-2;76;0;102;0;0;1;0;0.0;0.0;
100;10;10;0.1;11;1;50;GAGNE;111;-9;77;0;109;0;0;1;0;0.0;0.0;
100;10;10;0.1;10;1;50;GAGNE;98;4;69;0;96;0;0;1;0;0.0;0.0;
100;10;10;0.1;15;1;50;PERDU;2;-10;1;0;1;0;0;0;0;0.0;0.0;
100;10;10;0.1;11;1;50;GAGNE;94;8;64;0;92;0;0;1;0;0.0;0.0;
100;10;10;0.1;9;1;50;PERDU;2;-10;1;0;1;0;0;0;0;0.0;0.0;
100;10;10;0.1;11;1;50;PERDU;8;-16;5;0;7;0;0;0;0;0.0;0.0;
100;10;10;0.1;16;1;50;PERDU;11;-19;6;0;10;0;0;0;0;0.0;0.0;
100;10;10;0.1;11;1;50;PERDU;0;0;67;0;101;0;0;0;1;0.0;0.0;
100;10;10;0.1;9;1;50;GAGNE;61;41;38;0;59;0;0;1;0;0.0;0.0;
100;10;10;0.1;10;1;50;GAGNE;64;38;46;0;62;0;0;1;0;0.0;0.0;
100;10;10;0.1;12;1;50;GAGNE;28;74;23;0;26;0;0;1;0;0.0;0.0;
100;10;10;0.1;10;1;50;GAGNE;64;38;38;0;62;0;0;1;0;0.0;0.0;
100;10;10;0.1;10;1;50;GAGNE;7;95;5;0;5;0;0;1;0;0.0;0.0;
100;10;10;0.1;8;1;50;GAGNE;25;77;19;0;23;0;0;1;0;0.0;0.0;
100;10;10;0.1;14;1;50;PERDU;2;-10;1;0;1;0;0;0;0;0.0;0.0;
100;10;10;0.1;9;1;50;GAGNE;97;5;71;0;95;0;0;1;0;0.0;0.0;
100;10;10;0.1;11;1;50;GAGNE;60;42;46;0;58;0;0;1;0;0.0;0.0;
100;10;10;0.1;10;1;50;GAGNE;63;39;54;0;61;0;0;1;0;0.0;0.0;
100;10;10;0.1;8;1;50;GAGNE;80;22;65;0;78;0;0;1;0;0.0;0.0;
100;10;10;0.1;7;1;50;GAGNE;17;85;13;0;15;0;0;1;0;0.0;0.0;
100;10;10;0.1;5;1;50;GAGNE;41;61;34;0;39;0;0;1;0;0.0;0.0;
100;10;10;0.1;10;1;50;GAGNE;57;45;38;0;55;0;0;1;0;0.0;0.0;
100;10;10;0.1;8;1;50;GAGNE;84;18;64;0;82;0;0;1;0;0.0;0.0;
100;10;10;0.1;11;1;50;PERDU;2;-10;1;0;1;0;0;0;0;0.0;0.0;
100;10;10;0.1;14;1;50;PERDU;2;-10;1;0;1;0;0;0;0;0.0;0.0;
100;10;10;0.1;6;1;50;GAGNE;39;63;33;0;37;0;0;1;0;0.0;0.0;
100;10;10;0.1;10;1;50;PERDU;0;0;83;0;127;0;0;0;1;0.0;0.0;
100;10;10;0.1;7;1;50;PERDU;116;-124;76;0;115;0;0;0;0;0.0;0.0;
100;10;10;0.1;10;1;50;GAGNE;93;9;68;0;91;0;0;1;0;0.0;0.0;
100;10;10;0.1;14;1;50;GAGNE;11;91;9;0;9;0;0;1;0;0.0;0.0;
100;10;10;0.1;14;1;50;PERDU;27;-35;18;0;26;0;0;0;0;0.0;0.0;
100;10;10;0.1;10;1;50;GAGNE;40;62;34;0;38;0;0;1;0;0.0;0.0;
