nbCaseTotal;nbCaseI;nbCaseJ;probaPuit;nbPuit;nbFlecheInitial;scoreInitial;etatJeuFinal;nbTours;scoreFinal;nbCaseVisitee;wumpusMort;nbMouvement;nbMouvementBloque;nbTir;nbRamasse;nbAbandon;tempsMoyenObservationIA;tempsMoyenDecisionIA;
400;20;20;0.05;19;1;200;GAGNE;243;159;207;0;241;0;0;1;0;0.0;0.0;
400;20;20;0.05;21;1;200;GAGNE;118;284;98;0;116;0;0;1;0;0.0;0.0;
400;20;20;0.05;22;1;200;GAGNE;211;191;169;0;209;0;0;1;0;0.0;0.0;
400;20;20;0.05;15;1;200;PERDU;2;-10;1;0;1;0;0;0;0;0.0;0.0;
400;20;20;0.05;22;1;200;GAGNE;193;209;170;0;191;0;0;1;0;0.0;0.0;
400;20;20;0.05;15;1;200;PERDU;3;-11;2;0;2;0;0;0;0;0.0;0.0;
400;20;20;0.05;24;1;200;GAGNE;14;388;12;0;12;0;0;1;0;0.0;0.0;
400;20;20;0.05;19;1;200;PERDU;0;0;367;0;513;0;0;0;1;0.0;0.0;
400;20;20;0.05;20;1;200;GAGNE;419;-17;339;0;417;0;0;1;0;0.0;0.0;
400;20;20;0.05;19;1;200;GAGNE;77;325;74;0;75;0;0;1;0;0.0;0.0;
400;20;20;0.05;21;1;200;GAGNE;21;381;17;0;19;0;0;1;0;0.0;0.0;
400;20;20;0.05;13;1;200;GAGNE;469;-67;369;0;467;0;0;1;0;0.0;0.0;
400;20;20;0.05;13;1;200;GAGNE;283;119;244;0;281;0;0;1;0;0.0;0.0;
400;20;20;0.05;16;1;200;GAGNE;46;356;37;0;44;0;0;1;0;0.0;0.0;
