nbCaseTotal;nbCaseI;nbCaseJ;probaPuit;nbPuit;nbFlecheInitial;scoreInitial;etatJeuFinal;nbTours;scoreFinal;nbCaseVisitee;wumpusMort;nbMouvement;nbMouvementBloque;nbTir;nbRamasse;nbAbandon;tempsMoyenObservationIA;tempsMoyenDecisionIA;
25;5;5;0.1;1;1;12;GAGNE;3;23;1;0;1;0;0;1;0;0.0;0.0;
25;5;5;0.1;4;1;12;PERDU;6;-14;4;0;5;0;0;0;0;0.0;0.0;
25;5;5;0.1;1;1;12;GAGNE;18;8;15;0;16;0;0;1;0;0.0;0.0;
25;5;5;0.1;3;1;12;GAGNE;2;24;0;0;0;0;0;1;0;0.0;0.0;
25;5;5;0.1;4;1;12;PERDU;7;-15;5;0;6;0;0;0;0;0.0;0.0;
25;5;5;0.1;2;1;12;GAGNE;3;23;1;0;1;0;0;1;0;0.0;0.0;
25;5;5;0.1;1;1;12;GAGNE;22;4;15;0;20;0;0;1;0;0.0;0.0;
25;5;5;0.1;3;1;12;PERDU;4;-12;3;0;3;0;0;0;0;0.0;0.0;
25;5;5;0.1;1;1;12;GAGNE;27;-1;21;0;25;0;0;1;0;0.0;0.0;
25;5;5;0.1;4;1;12;PERDU;13;-21;8;0;12;0;0;0;0;0.0;0.0;
