nbCaseTotal;nbCaseI;nbCaseJ;probaPuit;nbPuit;nbFlecheInitial;scoreInitial;etatJeuFinal;nbTours;scoreFinal;nbCaseVisitee;wumpusMort;nbMouvement;nbMouvementBloque;nbTir;nbRamasse;nbAbandon;tempsMoyenObservationIA;tempsMoyenDecisionIA;
100;10;10;0.1;9;1;50;GAGNE;2;100;0;0;0;0;0;1;0;0.0;0.0;
100;10;10;0.1;11;1;50;PERDU;29;-37;24;0;28;0;0;0;0;0.0;0.0;
100;10;10;0.1;10;1;50;GAGNE;90;12;67;0;88;0;0;1;0;0.0;0.0;
100;10;10;0.1;10;1;50;GAGNE;8;94;6;0;6;0;0;1;0;0.0;0.0;
100;10;10;0.1;9;1;50;PERDU;27;-35;20;0;26;0;0;0;0;0.0;0.0;
