Impossible de retourner les statistique alors que la partie est encore en cours
100;10;10;0.1;8;1;50;GAGNE;10;92;7;0;8;0;0;1;0;0.0;0.0;
100;10;10;0.1;9;1;50;PERDU;51;-59;32;0;50;0;0;0;0;0.0;0.0;
100;10;10;0.1;13;1;50;PERDU;2;-10;1;0;1;0;0;0;0;0.0;0.0;
100;10;10;0.1;7;1;50;PERDU;2;-10;1;0;1;0;0;0;0;0.0;0.0;
100;10;10;0.1;9;1;50;GAGNE;32;70;25;0;30;0;0;1;0;0.0;0.0;
