nbCaseTotal;nbCaseI;nbCaseJ;probaPuit;nbPuit;nbFlecheInitial;scoreInitial;etatJeuFinal;nbTours;scoreFinal;nbCaseVisitee;wumpusMort;nbMouvement;nbMouvementBloque;nbTir;nbRamasse;nbAbandon;tempsMoyenObservationIA;tempsMoyenDecisionIA;
100;10;10;0.1;9;1;50;PERDU;0;0;77;0;108;0;0;0;1;0.0;0.0;
100;10;10;0.1;15;1;50;PERDU;2;-10;1;0;1;0;0;0;0;0.0;0.0;
100;10;10;0.1;10;1;50;PERDU;31;-39;23;0;30;0;0;0;0;0.0;0.0;
100;10;10;0.1;10;1;50;PERDU;14;-22;8;0;13;0;0;0;0;0.0;0.0;
100;10;10;0.1;10;1;50;GAGNE;56;46;38;0;54;0;0;1;0;0.0;0.0;
100;10;10;0.1;12;1;50;GAGNE;44;58;33;0;42;0;0;1;0;0.0;0.0;
100;10;10;0.1;8;1;50;GAGNE;6;96;4;0;4;0;0;1;0;0.0;0.0;
100;10;10;0.1;17;1;50;PERDU;2;-10;1;0;1;0;0;0;0;0.0;0.0;
100;10;10;0.1;16;1;50;PERDU;44;-52;25;0;43;0;0;0;0;0.0;0.0;
100;10;10;0.1;6;1;50;GAGNE;130;-28;83;0;128;0;0;1;0;0.0;0.0;
100;10;10;0.1;7;1;50;GAGNE;36;66;26;0;34;0;0;1;0;0.0;0.0;
100;10;10;0.1;12;1;50;PERDU;41;-49;26;0;40;0;0;0;0;0.0;0.0;
100;10;10;0.1;18;1;50;GAGNE;12;90;10;0;10;0;0;1;0;0.0;0.0;
100;10;10;0.1;9;1;50;GAGNE;17;85;15;0;15;0;0;1;0;0.0;0.0;
100;10;10;0.1;8;1;50;PERDU;27;-35;18;0;26;0;0;0;0;0.0;0.0;
100;10;10;0.1;8;1;50;GAGNE;18;84;16;0;16;0;0;1;0;0.0;0.0;
100;10;10;0.1;10;1;50;PERDU;15;-23;9;0;14;0;0;0;0;0.0;0.0;
100;10;10;0.1;9;1;50;PERDU;0;0;46;0;67;0;0;0;1;0.0;0.0;
100;10;10;0.1;8;1;50;PERDU;48;-56;34;0;47;0;0;0;0;0.0;0.0;
100;10;10;0.1;6;1;50;GAGNE;62;40;44;0;60;0;0;1;0;0.0;0.0;
100;10;10;0.1;8;1;50;GAGNE;99;3;73;0;97;0;0;1;0;0.0;0.0;
100;10;10;0.1;6;1;50;GAGNE;118;-16;83;0;116;0;0;1;0;0.0;0.0;
100;10;10;0.1;10;1;50;PERDU;86;-94;63;0;85;0;0;0;0;0.0;0.0;
100;10;10;0.1;10;1;50;GAGNE;104;-2;70;0;102;0;0;1;0;0.0;0.0;
100;10;10;0.1;11;1;50;GAGNE;3;99;1;0;1;0;0;1;0;0.0;0.0;
100;10;10;0.1;8;1;50;GAGNE;69;33;49;0;67;0;0;1;0;0.0;0.0;
100;10;10;0.1;4;1;50;GAGNE;102;0;78;0;100;0;0;1;0;0.0;0.0;
100;10;10;0.1;12;1;50;GAGNE;83;19;65;0;81;0;0;1;0;0.0;0.0;
100;10;10;0.1;15;1;50;GAGNE;2;100;0;0;0;0;0;1;0;0.0;0.0;
100;10;10;0.1;6;1;50;GAGNE;7;95;5;0;5;0;0;1;0;0.0;0.0;
100;10;10;0.1;14;1;50;PERDU;2;-10;1;0;1;0;0;0;0;0.0;0.0;
100;10;10;0.1;10;1;50;GAGNE;64;38;50;0;62;0;0;1;0;0.0;0.0;
100;10;10;0.1;9;1;50;GAGNE;3;99;1;0;1;0;0;1;0;0.0;0.0;
100;10;10;0.1;9;1;50;PERDU;0;0;74;0;109;0;0;0;1;0.0;0.0;
100;10;10;0.1;9;1;50;PERDU;6;-14;4;0;5;0;0;0;0;0.0;0.0;
100;10;10;0.1;12;1;50;PERDU;2;-10;1;0;1;0;0;0;0;0.0;0.0;
100;10;10;0.1;10;1;50;PERDU;4;-12;3;0;3;0;0;0;0;0.0;0.0;
100;10;10;0.1;17;1;50;PERDU;5;-13;4;0;4;0;0;0;0;0.0;0.0;
100;10;10;0.1;14;1;50;GAGNE;58;44;46;0;56;0;0;1;0;0.0;0.0;
100;10;10;0.1;12;1;50;PERDU;3;-11;2;0;2;0;0;0;0;0.0;0.0;
100;10;10;0.1;10;1;50;GAGNE;73;29;44;0;71;0;0;1;0;0.0;0.0;
100;10;10;0.1;10;1;50;PERDU;125;-133;83;0;124;0;0;0;0;0.0;0.0;
100;10;10;0.1;8;1;50;GAGNE;17;85;11;0;15;0;0;1;0;0.0;0.0;
100;10;10;0.1;11;1;50;GAGNE;7;95;5;0;5;0;0;1;0;0.0;0.0;
100;10;10;0.1;11;1;50;PERDU;2;-10;1;0;1;0;0;0;0;0.0;0.0;
100;10;10;0.1;10;1;50;PERDU;2;-10;1;0;1;0;0;0;0;0.0;0.0;
100;10;10;0.1;6;1;50;GAGNE;42;60;35;0;40;0;0;1;0;0.0;0.0;
100;10;10;0.1;7;1;50;PERDU;0;0;40;0;61;0;0;0;1;0.0;0.0;
100;10;10;0.1;13;1;50;GAGNE;4;98;2;0;2;0;0;1;0;0.0;0.0;
100;10;10;0.1;9;1;50;PERDU;0;0;69;0;96;0;0;0;1;0.0;0.0;
100;10;10;0.1;6;1;50;PERDU;97;-105;66;0;96;0;0;0;0;0.0;0.0;
100;10;10;0.1;12;1;50;GAGNE;34;68;25;0;32;0;0;1;0;0.0;0.0;
100;10;10;0.1;11;1;50;GAGNE;71;31;61;0;69;0;0;1;0;0.0;0.0;
100;10;10;0.1;6;1;50;GAGNE;73;29;58;0;71;0;0;1;0;0.0;0.0;
100;10;10;0.1;14;1;50;PERDU;44;-52;29;0;43;0;0;0;0;0.0;0.0;
100;10;10;0.1;7;1;50;GAGNE;76;26;58;0;74;0;0;1;0;0.0;0.0;
100;10;10;0.1;13;1;50;PERDU;39;-47;24;0;38;0;0;0;0;0.0;0.0;
100;10;10;0.1;6;1;50;GAGNE;23;79;19;0;21;0;0;1;0;0.0;0.0;
100;10;10;0.1;15;1;50;GAGNE;19;83;14;0;17;0;0;1;0;0.0;0.0;
100;10;10;0.1;11;1;50;PERDU;4;-12;3;0;3;0;0;0;0;0.0;0.0;
100;10;10;0.1;13;1;50;PERDU;4;-12;3;0;3;0;0;0;0;0.0;0.0;
100;10;10;0.1;10;1;50;GAGNE;49;53;35;0;47;0;0;1;0;0.0;0.0;
100;10;10;0.1;10;1;50;PERDU;2;-10;1;0;1;0;0;0;0;0.0;0.0;
100;10;10;0.1;12;1;50;PERDU;8;-16;6;0;7;0;0;0;0;0.0;0.0;
100;10;10;0.1;7;1;50;PERDU;2;-10;1;0;1;0;0;0;0;0.0;0.0;
100;10;10;0.1;7;1;50;PERDU;21;-29;17;0;20;0;0;0;0;0.0;0.0;
100;10;10;0.1;9;1;50;PERDU;80;-88;55;0;79;0;0;0;0;0.0;0.0;
100;10;10;0.1;9;1;50;GAGNE;61;41;47;0;59;0;0;1;0;0.0;0.0;
100;10;10;0.1;16;1;50;PERDU;91;-99;55;0;90;0;0;0;0;0.0;0.0;
100;10;10;0.1;8;1;50;PERDU;0;0;88;0;129;0;0;0;1;0.0;0.0;
100;10;10;0.1;11;1;50;GAGNE;10;92;7;0;8;0;0;1;0;0.0;0.0;
100;10;10;0.1;8;1;50;GAGNE;20;82;17;0;18;0;0;1;0;0.0;0.0;
100;10;10;0.1;8;1;50;PERDU;19;-27;13;0;18;0;0;0;0;0.0;0.0;
100;10;10;0.1;11;1;50;GAGNE;28;74;22;0;26;0;0;1;0;0.0;0.0;
100;10;10;0.1;5;1;50;GAGNE;130;-28;93;0;128;0;0;1;0;0.0;0.0;
100;10;10;0.1;7;1;50;PERDU;142;-150;90;0;141;0;0;0;0;0.0;0.0;
100;10;10;0.1;5;1;50;GAGNE;103;-1;79;0;101;0;0;1;0;0.0;0.0;
100;10;10;0.1;9;1;50;GAGNE;13;89;9;0;11;0;0;1;0;0.0;0.0;
100;10;10;0.1;8;1;50;PERDU;44;-52;27;0;43;0;0;0;0;0.0;0.0;
100;10;10;0.1;7;1;50;PERDU;103;-111;70;0;102;0;0;0;0;0.0;0.0;
100;10;10;0.1;4;1;50;GAGNE;40;62;32;0;38;0;0;1;0;0.0;0.0;
100;10;10;0.1;18;1;50;PERDU;80;-88;51;0;79;0;0;0;0;0.0;0.0;
100;10;10;0.1;9;1;50;GAGNE;29;73;25;0;27;0;0;1;0;0.0;0.0;
100;10;10;0.1;11;1;50;GAGNE;10;92;7;0;8;0;0;1;0;0.0;0.0;
100;10;10;0.1;9;1;50;GAGNE;26;76;22;0;24;0;0;1;0;0.0;0.0;
100;10;10;0.1;10;1;50;GAGNE;79;23;54;0;77;0;0;1;0;0.0;0.0;
100;10;10;0.1;14;1;50;PERDU;66;-74;43;0;65;0;0;0;0;0.0;0.0;
100;10;10;0.1;10;1;50;PERDU;20;-28;14;0;19;0;0;0;0;0.0;0.0;
100;10;10;0.1;9;1;50;PERDU;63;-71;45;0;62;0;0;0;0;0.0;0.0;
100;10;10;0.1;11;1;50;PERDU;2;-10;1;0;1;0;0;0;0;0.0;0.0;
100;10;10;0.1;10;1;50;PERDU;29;-37;23;0;28;0;0;0;0;0.0;0.0;
100;10;10;0.1;11;1;50;PERDU;46;-54;31;0;45;0;0;0;0;0.0;0.0;
100;10;10;0.1;15;1;50;PERDU;16;-24;12;0;15;0;0;0;0;0.0;0.0;
100;10;10;0.1;7;1;50;GAGNE;19;83;15;0;17;0;0;1;0;0.0;0.0;
100;10;10;0.1;13;1;50;PERDU;47;-55;29;0;46;0;0;0;0;0.0;0.0;
100;10;10;0.1;13;1;50;PERDU;2;-10;1;0;1;0;0;0;0;0.0;0.0;
100;10;10;0.1;6;1;50;GAGNE;2;100;0;0;0;0;0;1;0;0.0;0.0;
100;10;10;0.1;4;1;50;GAGNE;65;37;56;0;63;0;0;1;0;0.0;0.0;
100;10;10;0.1;10;1;50;GAGNE;102;0;72;0;100;0;0;1;0;0.0;0.0;
100;10;10;0.1;6;1;50;GAGNE;98;4;75;0;96;0;0;1;0;0.0;0.0;
100;10;10;0.1;6;1;50;PERDU;2;-10;1;0;1;0;0;0;0;0.0;0.0;
100;10;10;0.1;8;1;50;GAGNE;35;67;28;0;33;0;0;1;0;0.0;0.0;
100;10;10;0.1;13;1;50;GAGNE;14;88;10;0;12;0;0;1;0;0.0;0.0;
100;10;10;0.1;11;1;50;GAGNE;32;70;23;0;30;0;0;1;0;0.0;0.0;
100;10;10;0.1;8;1;50;PERDU;5;-13;3;0;4;0;0;0;0;0.0;0.0;
100;10;10;0.1;11;1;50;GAGNE;38;64;31;0;36;0;0;1;0;0.0;0.0;
100;10;10;0.1;6;1;50;GAGNE;9;93;6;0;7;0;0;1;0;0.0;0.0;
100;10;10;0.1;13;1;50;PERDU;7;-15;4;0;6;0;0;0;0;0.0;0.0;
100;10;10;0.1;10;1;50;PERDU;105;-113;77;0;104;0;0;0;0;0.0;0.0;
100;10;10;0.1;13;1;50;PERDU;32;-40;19;0;31;0;0;0;0;0.0;0.0;
100;10;10;0.1;22;1;50;GAGNE;51;51;28;0;49;0;0;1;0;0.0;0.0;
100;10;10;0.1;12;1;50;PERDU;2;-10;1;0;1;0;0;0;0;0.0;0.0;
100;10;10;0.1;9;1;50;PERDU;0;0;36;0;48;0;0;0;1;0.0;0.0;
100;10;10;0.1;7;1;50;GAGNE;97;5;76;0;95;0;0;1;0;0.0;0.0;
100;10;10;0.1;10;1;50;PERDU;2;-10;1;0;1;0;0;0;0;0.0;0.0;
100;10;10;0.1;10;1;50;PERDU;2;-10;1;0;1;0;0;0;0;0.0;0.0;
100;10;10;0.1;7;1;50;GAGNE;55;47;43;0;53;0;0;1;0;0.0;0.0;
100;10;10;0.1;18;1;50;PERDU;4;-12;3;0;3;0;0;0;0;0.0;0.0;
100;10;10;0.1;9;1;50;GAGNE;59;43;44;0;57;0;0;1;0;0.0;0.0;
100;10;10;0.1;9;1;50;GAGNE;32;70;21;0;30;0;0;1;0;0.0;0.0;
100;10;10;0.1;8;1;50;GAGNE;20;82;16;0;18;0;0;1;0;0.0;0.0;
100;10;10;0.1;15;1;50;PERDU;2;-10;1;0;1;0;0;0;0;0.0;0.0;
100;10;10;0.1;7;1;50;GAGNE;73;29;62;0;71;0;0;1;0;0.0;0.0;
100;10;10;0.1;11;1;50;GAGNE;59;43;42;0;57;0;0;1;0;0.0;0.0;
100;10;10;0.1;9;1;50;GAGNE;52;50;39;0;50;0;0;1;0;0.0;0.0;
100;10;10;0.1;10;1;50;PERDU;72;-80;50;0;71;0;0;0;0;0.0;0.0;
100;10;10;0.1;6;1;50;GAGNE;88;14;69;0;86;0;0;1;0;0.0;0.0;
100;10;10;0.1;18;1;50;PERDU;0;0;28;0;36;0;0;0;1;0.0;0.0;
100;10;10;0.1;10;1;50;PERDU;16;-24;11;0;15;0;0;0;0;0.0;0.0;
100;10;10;0.1;11;1;50;GAGNE;27;75;22;0;25;0;0;1;0;0.0;0.0;
100;10;10;0.1;10;1;50;GAGNE;86;16;65;0;84;0;0;1;0;0.0;0.0;
100;10;10;0.1;12;1;50;GAGNE;33;69;25;0;31;0;0;1;0;0.0;0.0;
100;10;10;0.1;10;1;50;GAGNE;96;6;64;0;94;0;0;1;0;0.0;0.0;
100;10;10;0.1;8;1;50;GAGNE;5;97;2;0;3;0;0;1;0;0.0;0.0;
100;10;10;0.1;8;1;50;GAGNE;32;70;26;0;30;0;0;1;0;0.0;0.0;
100;10;10;0.1;9;1;50;GAGNE;69;33;50;0;67;0;0;1;0;0.0;0.0;
100;10;10;0.1;14;1;50;PERDU;2;-10;1;0;1;0;0;0;0;0.0;0.0;
100;10;10;0.1;8;1;50;GAGNE;60;42;50;0;58;0;0;1;0;0.0;0.0;
100;10;10;0.1;17;1;50;PERDU;41;-49;26;0;40;0;0;0;0;0.0;0.0;
100;10;10;0.1;11;1;50;PERDU;8;-16;5;0;7;0;0;0;0;0.0;0.0;
100;10;10;0.1;10;1;50;GAGNE;14;88;11;0;12;0;0;1;0;0.0;0.0;
100;10;10;0.1;14;1;50;PERDU;0;0;32;0;46;0;0;0;1;0.0;0.0;
100;10;10;0.1;12;1;50;GAGNE;7;95;5;0;5;0;0;1;0;0.0;0.0;
100;10;10;0.1;16;1;50;GAGNE;54;48;41;0;52;0;0;1;0;0.0;0.0;
100;10;10;0.1;9;1;50;GAGNE;30;72;25;0;28;0;0;1;0;0.0;0.0;
100;10;10;0.1;9;1;50;GAGNE;48;54;34;0;46;0;0;1;0;0.0;0.0;
100;10;10;0.1;8;1;50;GAGNE;136;-34;89;0;134;0;0;1;0;0.0;0.0;
100;10;10;0.1;14;1;50;PERDU;21;-29;13;0;20;0;0;0;0;0.0;0.0;
100;10;10;0.1;6;1;50;GAGNE;3;99;1;0;1;0;0;1;0;0.0;0.0;
100;10;10;0.1;19;1;50;PERDU;2;-10;1;0;1;0;0;0;0;0.0;0.0;
100;10;10;0.1;9;1;50;PERDU;100;-108;76;0;99;0;0;0;0;0.0;0.0;
100;10;10;0.1;9;1;50;GAGNE;66;36;54;0;64;0;0;1;0;0.0;0.0;
100;10;10;0.1;6;1;50;GAGNE;72;30;58;0;70;0;0;1;0;0.0;0.0;
100;10;10;0.1;9;1;50;GAGNE;72;30;58;0;70;0;0;1;0;0.0;0.0;
100;10;10;0.1;9;1;50;GAGNE;78;24;58;0;76;0;0;1;0;0.0;0.0;
100;10;10;0.1;13;1;50;PERDU;3;-11;2;0;2;0;0;0;0;0.0;0.0;
100;10;10;0.1;15;1;50;GAGNE;39;63;28;0;37;0;0;1;0;0.0;0.0;
100;10;10;0.1;10;1;50;GAGNE;44;58;36;0;42;0;0;1;0;0.0;0.0;
100;10;10;0.1;13;1;50;GAGNE;61;41;42;0;59;0;0;1;0;0.0;0.0;
100;10;10;0.1;10;1;50;GAGNE;75;27;55;0;73;0;0;1;0;0.0;0.0;
100;10;10;0.1;12;1;50;GAGNE;5;97;3;0;3;0;0;1;0;0.0;0.0;
100;10;10;0.1;8;1;50;GAGNE;7;95;4;0;5;0;0;1;0;0.0;0.0;
100;10;10;0.1;7;1;50;GAGNE;18;84;14;0;16;0;0;1;0;0.0;0.0;
100;10;10;0.1;13;1;50;GAGNE;50;52;40;0;48;0;0;1;0;0.0;0.0;
100;10;10;0.1;9;1;50;PERDU;115;-123;76;0;114;0;0;0;0;0.0;0.0;
100;10;10;0.1;11;1;50;PERDU;58;-66;39;0;57;0;0;0;0;0.0;0.0;
100;10;10;0.1;8;1;50;GAGNE;51;51;39;0;49;0;0;1;0;0.0;0.0;
100;10;10;0.1;7;1;50;GAGNE;50;52;41;0;48;0;0;1;0;0.0;0.0;
100;10;10;0.1;9;1;50;GAGNE;51;51;41;0;49;0;0;1;0;0.0;0.0;
100;10;10;0.1;14;1;50;GAGNE;11;91;5;0;9;0;0;1;0;0.0;0.0;
100;10;10;0.1;6;1;50;GAGNE;62;40;54;0;60;0;0;1;0;0.0;0.0;
100;10;10;0.1;12;1;50;PERDU;101;-109;73;0;100;0;0;0;0;0.0;0.0;
100;10;10;0.1;13;1;50;GAGNE;43;59;30;0;41;0;0;1;0;0.0;0.0;
100;10;10;0.1;7;1;50;GAGNE;64;38;50;0;62;0;0;1;0;0.0;0.0;
100;10;10;0.1;11;1;50;PERDU;107;-115;65;0;106;0;0;0;0;0.0;0.0;
100;10;10;0.1;13;1;50;PERDU;3;-11;2;0;2;0;0;0;0;0.0;0.0;
100;10;10;0.1;9;1;50;PERDU;0;0;86;0;119;0;0;0;1;0.0;0.0;
100;10;10;0.1;13;1;50;GAGNE;5;97;2;0;3;0;0;1;0;0.0;0.0;
100;10;10;0.1;10;1;50;GAGNE;108;-6;75;0;106;0;0;1;0;0.0;0.0;
100;10;10;0.1;14;1;50;PERDU;11;-19;8;0;10;0;0;0;0;0.0;0.0;
100;10;10;0.1;13;1;50;PERDU;14;-22;9;0;13;0;0;0;0;0.0;0.0;
100;10;10;0.1;10;1;50;PERDU;4;-12;3;0;3;0;0;0;0;0.0;0.0;
100;10;10;0.1;12;1;50;PERDU;22;-30;15;0;21;0;0;0;0;0.0;0.0;
100;10;10;0.1;12;1;50;PERDU;2;-10;1;0;1;0;0;0;0;0.0;0.0;
100;10;10;0.1;11;1;50;PERDU;27;-35;16;0;26;0;0;0;0;0.0;0.0;
100;10;10;0.1;11;1;50;GAGNE;107;-5;71;0;105;0;0;1;0;0.0;0.0;
100;10;10;0.1;7;1;50;GAGNE;15;87;10;0;13;0;0;1;0;0.0;0.0;
100;10;10;0.1;10;1;50;GAGNE;32;70;25;0;30;0;0;1;0;0.0;0.0;
100;10;10;0.1;9;1;50;GAGNE;5;97;3;0;3;0;0;1;0;0.0;0.0;
100;10;10;0.1;8;1;50;GAGNE;7;95;4;0;5;0;0;1;0;0.0;0.0;
100;10;10;0.1;8;1;50;GAGNE;66;36;51;0;64;0;0;1;0;0.0;0.0;
100;10;10;0.1;9;1;50;PERDU;82;-90;61;0;81;0;0;0;0;0.0;0.0;
100;10;10;0.1;12;1;50;PERDU;2;-10;1;0;1;0;0;0;0;0.0;0.0;
100;10;10;0.1;15;1;50;GAGNE;70;32;49;0;68;0;0;1;0;0.0;0.0;
100;10;10;0.1;9;1;50;PERDU;2;-10;1;0;1;0;0;0;0;0.0;0.0;
100;10;10;0.1;13;1;50;PERDU;2;-10;1;0;1;0;0;0;0;0.0;0.0;
100;10;10;0.1;9;1;50;GAGNE;3;99;1;0;1;0;0;1;0;0.0;0.0;
100;10;10;0.1;8;1;50;GAGNE;5;97;3;0;3;0;0;1;0;0.0;0.0;
100;10;10;0.1;9;1;50;PERDU;2;-10;1;0;1;0;0;0;0;0.0;0.0;
100;10;10;0.1;11;1;50;PERDU;22;-30;14;0;21;0;0;0;0;0.0;0.0;
100;10;10;0.1;11;1;50;GAGNE;7;95;5;0;5;0;0;1;0;0.0;0.0;
100;10;10;0.1;5;1;50;GAGNE;87;15;66;0;85;0;0;1;0;0.0;0.0;
100;10;10;0.1;17;1;50;GAGNE;24;78;18;0;22;0;0;1;0;0.0;0.0;
100;10;10;0.1;9;1;50;GAGNE;38;64;29;0;36;0;0;1;0;0.0;0.0;
100;10;10;0.1;7;1;50;GAGNE;111;-9;78;0;109;0;0;1;0;0.0;0.0;
100;10;10;0.1;11;1;50;GAGNE;15;87;12;0;13;0;0;1;0;0.0;0.0;
100;10;10;0.1;6;1;50;GAGNE;37;65;29;0;35;0;0;1;0;0.0;0.0;
100;10;10;0.1;16;1;50;PERDU;29;-37;17;0;28;0;0;0;0;0.0;0.0;
100;10;10;0.1;7;1;50;GAGNE;30;72;24;0;28;0;0;1;0;0.0;0.0;
100;10;10;0.1;11;1;50;GAGNE;36;66;29;0;34;0;0;1;0;0.0;0.0;
100;10;10;0.1;17;1;50;PERDU;2;-10;1;0;1;0;0;0;0;0.0;0.0;
100;10;10;0.1;8;1;50;GAGNE;5;97;3;0;3;0;0;1;0;0.0;0.0;
100;10;10;0.1;8;1;50;GAGNE;18;84;16;0;16;0;0;1;0;0.0;0.0;
100;10;10;0.1;9;1;50;GAGNE;56;46;45;0;54;0;0;1;0;0.0;0.0;
100;10;10;0.1;10;1;50;GAGNE;35;67;29;0;33;0;0;1;0;0.0;0.0;
100;10;10;0.1;8;1;50;GAGNE;14;88;11;0;12;0;0;1;0;0.0;0.0;
100;10;10;0.1;10;1;50;GAGNE;43;59;34;0;41;0;0;1;0;0.0;0.0;
100;10;10;0.1;12;1;50;PERDU;2;-10;1;0;1;0;0;0;0;0.0;0.0;
100;10;10;0.1;10;1;50;PERDU;24;-32;16;0;23;0;0;0;0;0.0;0.0;
100;10;10;0.1;11;1;50;PERDU;2;-10;1;0;1;0;0;0;0;0.0;0.0;
100;10;10;0.1;10;1;50;GAGNE;2;100;0;0;0;0;0;1;0;0.0;0.0;
100;10;10;0.1;18;1;50;PERDU;76;-84;44;0;75;0;0;0;0;0.0;0.0;
100;10;10;0.1;4;1;50;GAGNE;13;89;10;0;11;0;0;1;0;0.0;0.0;
100;10;10;0.1;8;1;50;GAGNE;19;83;16;0;17;0;0;1;0;0.0;0.0;
100;10;10;0.1;10;1;50;GAGNE;19;83;14;0;17;0;0;1;0;0.0;0.0;
100;10;10;0.1;8;1;50;PERDU;2;-10;1;0;1;0;0;0;0;0.0;0.0;
100;10;10;0.1;14;1;50;PERDU;77;-85;53;0;76;0;0;0;0;0.0;0.0;
100;10;10;0.1;12;1;50;PERDU;10;-18;6;0;9;0;0;0;0;0.0;0.0;
100;10;10;0.1;14;1;50;PERDU;7;-15;5;0;6;0;0;0;0;0.0;0.0;
100;10;10;0.1;14;1;50;PERDU;20;-28;13;0;19;0;0;0;0;0.0;0.0;
100;10;10;0.1;17;1;50;PERDU;2;-10;1;0;1;0;0;0;0;0.0;0.0;
100;10;10;0.1;6;1;50;GAGNE;112;-10;78;0;110;0;0;1;0;0.0;0.0;
100;10;10;0.1;8;1;50;GAGNE;106;-4;83;0;104;0;0;1;0;0.0;0.0;
100;10;10;0.1;17;1;50;GAGNE;35;67;21;0;33;0;0;1;0;0.0;0.0;
100;10;10;0.1;12;1;50;PERDU;2;-10;1;0;1;0;0;0;0;0.0;0.0;
100;10;10;0.1;4;1;50;PERDU;6;-14;4;0;5;0;0;0;0;0.0;0.0;
100;10;10;0.1;11;1;50;PERDU;50;-58;28;0;49;0;0;0;0;0.0;0.0;
100;10;10;0.1;8;1;50;GAGNE;15;87;12;0;13;0;0;1;0;0.0;0.0;
100;10;10;0.1;12;1;50;GAGNE;24;78;19;0;22;0;0;1;0;0.0;0.0;
100;10;10;0.1;13;1;50;PERDU;49;-57;35;0;48;0;0;0;0;0.0;0.0;
100;10;10;0.1;11;1;50;GAGNE;30;72;20;0;28;0;0;1;0;0.0;0.0;
100;10;10;0.1;8;1;50;PERDU;13;-21;10;0;12;0;0;0;0;0.0;0.0;
